session_id,customer_id,timestamp_start,timestamp_end,messages,agent_id,resolution_status,related_log_id,chat_reason
CHAT_00830,CUST_00483,2025-12-17 10:00:00,2025-12-17 10:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-17T10:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T10:02:00"", ""message"": ""I can see multiple connection drops on 2025-12-17. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-17T10:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T10:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-17T10:08:00"", ""message"": ""That makes sense, thanks for explaining""}]",AGENT_004,resolved,,billing
CHAT_00831,CUST_00383,2026-02-17 04:00:00,2026-02-17 04:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-17T04:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T04:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T04:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T04:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T04:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T04:10:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T04:12:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_002,unresolved,LOG_0013314,technical_issue
CHAT_00832,CUST_00383,2026-02-17 04:00:00,2026-02-17 04:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-17T04:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T04:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T04:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T04:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T04:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-17T04:10:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-17T04:12:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_004,escalated,,service_inquiry
CHAT_00833,CUST_00383,2026-02-09 02:00:00,2026-02-09 02:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T02:02:00"", ""message"": ""I can see multiple connection drops on 2026-02-09. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T02:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_007,escalated,LOG_0013299,technical_issue
CHAT_00834,CUST_00383,2026-02-09 02:00:00,2026-02-09 02:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T02:02:00"", ""message"": ""I can see multiple connection drops on 2026-02-09. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T02:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}]",AGENT_010,resolved,,service_inquiry
CHAT_00835,CUST_00383,2026-01-07 10:00:00,2026-01-07 10:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-07T10:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-07T10:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-07T10:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-07T10:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_019,escalated,LOG_0013313,technical_issue
CHAT_00836,CUST_00383,2026-01-07 10:00:00,2026-01-07 10:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-07T10:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-07T10:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-07T10:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-07T10:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_018,escalated,,general_question
CHAT_00837,CUST_00824,2026-01-03 01:00:00,2026-01-03 01:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-03T01:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-03T01:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-03T01:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-03T01:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-03T01:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-03T01:10:00"", ""message"": ""Let me check your account details.""}]",AGENT_004,resolved,LOG_0029184,technical_issue
CHAT_00838,CUST_00824,2026-01-03 01:00:00,2026-01-03 01:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-03T01:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-03T01:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-03T01:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-03T01:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-03T01:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-03T01:10:00"", ""message"": ""Let me check your account details.""}]",AGENT_016,escalated,,general_question
CHAT_00839,CUST_00824,2026-02-20 03:00:00,2026-02-20 03:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-20T03:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T03:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-20T03:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T03:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-20T03:08:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_015,unresolved,LOG_0029200,technical_issue
CHAT_00840,CUST_00824,2026-02-20 03:00:00,2026-02-20 03:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-20T03:00:00"", ""message"": ""My router stopped working this morning""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T03:02:00"", ""message"": ""Have you tried rebooting your router? This often resolves connection issues.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-20T03:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T03:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-20T03:08:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_018,escalated,,service_inquiry
CHAT_00841,CUST_00841,2026-02-02 09:00:00,2026-02-02 09:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-02T09:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-02T09:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-02T09:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-02T09:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-02T09:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-02T09:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-02T09:12:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_018,escalated,LOG_0029729,technical_issue
CHAT_00842,CUST_00841,2026-02-02 09:00:00,2026-02-02 09:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-02T09:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-02T09:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-02T09:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-02T09:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-02T09:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-02T09:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-02T09:12:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_009,escalated,,general_question
CHAT_00843,CUST_00841,2026-01-13 08:00:00,2026-01-13 08:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-13T08:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-13T08:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-13T08:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-13T08:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-13T08:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-13T08:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_010,resolved,LOG_0029737,technical_issue
CHAT_00844,CUST_00841,2026-01-13 08:00:00,2026-01-13 08:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-13T08:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-13T08:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-13T08:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-13T08:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-13T08:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-13T08:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_011,resolved,,service_inquiry
CHAT_00845,CUST_00778,2026-02-28 01:00:00,2026-02-28 01:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-28T01:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-28T01:02:00"", ""message"": ""I can see multiple connection drops on 2026-02-28. This isn't normal.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-28T01:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-28T01:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-28T01:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-28T01:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_012,escalated,LOG_0027574,technical_issue
CHAT_00846,CUST_00778,2026-01-12 00:00:00,2026-01-12 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-12T00:04:00"", ""message"": ""What's the status of my support ticket?""}]",AGENT_005,escalated,,service_inquiry
CHAT_00847,CUST_00778,2025-10-18 00:00:00,2025-10-18 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-18T00:00:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-18T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-18T00:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-18T00:06:00"", ""message"": ""Let me check your account details.""}]",AGENT_006,resolved,,general_question
CHAT_00848,CUST_00024,2026-02-20 01:00:00,2026-02-20 01:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-20T01:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T01:02:00"", ""message"": ""Your connection quality logs show slow speed. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-20T01:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-20T01:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_005,escalated,LOG_0000830,technical_issue
CHAT_00849,CUST_00024,2025-09-20 00:00:00,2025-09-20 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-09-20T00:04:00"", ""message"": ""That makes sense, thanks for explaining""}]",AGENT_001,resolved,,service_inquiry
CHAT_00850,CUST_00024,2026-02-21 05:00:00,2026-02-21 05:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-21T05:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-21T05:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-21T05:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-21T05:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_006,escalated,LOG_0000819,technical_issue
