ticket_id,customer_id,timestamp_created,timestamp_closed,subject,description,category,priority,channel,status,solved_in_hours,related_log_id,technical_issue_type
TKT_003976,CUST_00638,2025-12-13 00:00:00,2025-12-14 07:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 188ms",technical,high,chat,closed,31,LOG_0022472,high_latency
TKT_003977,CUST_00638,2025-12-02 04:00:00,2025-12-02 08:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,phone,closed,4,LOG_0022473,high_latency
TKT_003978,CUST_00638,2026-01-02 11:00:00,2026-01-03 04:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,high,phone,closed,17,LOG_0022474,packet_loss
TKT_003979,CUST_00638,2026-02-01 03:00:00,2026-02-01 21:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,email,closed,18,LOG_0022475,packet_loss
TKT_003980,CUST_00638,2026-02-25 04:00:00,2026-02-26 19:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,high,email,closed,39,LOG_0022477,high_latency
TKT_003981,CUST_00638,2026-01-12 06:00:00,2026-01-14 14:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,urgent,chat,closed,56,LOG_0022478,slow_speed
TKT_003982,CUST_00638,2026-01-19 08:00:00,2026-01-20 18:00:00,Technical Issue - Outage,Total service interruption in my area,technical,urgent,chat,closed,34,LOG_0022479,outage
TKT_003983,CUST_00638,2025-10-31 00:00:00,2025-10-31 03:00:00,Service Change,Need to downgrade to save money,service_change,medium,chat,closed,3,,
TKT_003984,CUST_00638,2025-10-12 00:00:00,2025-10-12 05:00:00,Billing,Double charged this month,billing,medium,chat,closed,5,,
TKT_003985,CUST_00638,2025-10-03 00:00:00,2025-10-03 02:00:00,Service Change,Need to downgrade to save money,service_change,low,email,closed,2,,
TKT_003986,CUST_00638,2025-09-18 00:00:00,2025-09-18 01:00:00,Service Change,How do I cancel my service?,service_change,medium,email,closed,1,,
TKT_003987,CUST_00639,2026-02-02 05:00:00,2026-02-03 07:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,chat,closed,26,LOG_0022499,high_latency
TKT_003988,CUST_00639,2026-01-18 06:00:00,2026-01-19 12:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 64 Mbps when I'm paying for 200 Mbps,technical,medium,web_form,closed,30,LOG_0022500,slow_speed
TKT_003989,CUST_00639,2026-01-23 00:00:00,2026-01-24 22:00:00,Technical Issue - Outage,Total service interruption in my area,technical,high,chat,closed,46,LOG_0022501,outage
TKT_003990,CUST_00639,2026-02-24 11:00:00,2026-02-27 00:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,email,closed,61,LOG_0022506,slow_speed
TKT_003991,CUST_00639,2026-02-06 01:00:00,2026-02-06 23:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,medium,web_form,closed,22,LOG_0022509,high_latency
TKT_003992,CUST_00640,2025-12-30 08:00:00,2025-12-31 20:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 111ms",technical,high,chat,closed,36,LOG_0022534,high_latency
TKT_003993,CUST_00640,2026-02-22 04:00:00,2026-02-22 15:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 94 Mbps when I'm paying for 200 Mbps,technical,high,web_form,closed,11,LOG_0022536,slow_speed
TKT_003994,CUST_00640,2025-12-12 12:00:00,2025-12-12 22:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 200ms",technical,high,email,closed,10,LOG_0022540,high_latency
TKT_003995,CUST_00640,2025-12-13 03:00:00,2025-12-14 18:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,email,closed,39,LOG_0022561,packet_loss
TKT_003996,CUST_00640,2026-01-30 07:00:00,2026-01-31 07:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 51 Mbps when I'm paying for 200 Mbps,technical,high,chat,closed,24,LOG_0022571,slow_speed
TKT_003997,CUST_00640,2026-01-02 00:00:00,2026-01-02 18:00:00,Service Change,Want to upgrade to faster plan,service_change,low,email,closed,18,,
TKT_003998,CUST_00640,2026-01-01 00:00:00,2026-01-01 03:00:00,Service Change,How do I cancel my service?,service_change,low,email,closed,3,,
TKT_003999,CUST_00641,2026-02-04 11:00:00,2026-02-05 18:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (15.5%), connection is unstable",technical,high,email,closed,31,LOG_0022606,packet_loss
TKT_004000,CUST_00641,2025-12-09 00:00:00,2025-12-09 17:00:00,Billing,Charged $115.36 but my plan should be $77.18,billing,high,web_form,closed,17,,
TKT_004001,CUST_00642,2026-02-24 03:00:00,2026-02-25 10:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,email,closed,31,LOG_0022612,packet_loss
TKT_004002,CUST_00642,2026-02-10 07:00:00,2026-02-13 03:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 50 Mbps instead of 200 Mbps",technical,high,web_form,closed,68,LOG_0022628,slow_speed
TKT_004003,CUST_00642,2025-12-28 06:00:00,2025-12-30 06:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,medium,chat,closed,48,LOG_0022629,connection_drops
TKT_004004,CUST_00642,2026-01-12 00:00:00,2026-01-12 07:00:00,Sales,What promotions do you currently have?,sales,low,chat,closed,7,,
TKT_004005,CUST_00643,2026-01-12 08:00:00,2026-01-13 00:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,chat,closed,16,LOG_0022650,connection_drops
TKT_004006,CUST_00643,2026-01-10 02:00:00,2026-01-10 22:00:00,Technical Issue - Outage,Total service interruption in my area,technical,urgent,web_form,closed,20,LOG_0022654,outage
TKT_004007,CUST_00643,2026-01-07 08:00:00,2026-01-07 17:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,email,closed,9,LOG_0022659,connection_drops
TKT_004008,CUST_00643,2026-02-13 00:00:00,2026-02-14 19:00:00,Billing,Double charged this month,billing,medium,chat,closed,43,,
TKT_004009,CUST_00643,2025-12-05 00:00:00,2025-12-05 16:00:00,Service Change,How do I cancel my service?,service_change,medium,web_form,closed,16,,
TKT_004010,CUST_00644,2025-12-02 02:00:00,2025-12-04 00:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (18.8%), connection is unstable",technical,medium,web_form,closed,46,LOG_0022704,packet_loss
TKT_004011,CUST_00644,2026-02-09 01:00:00,2026-02-09 15:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (29.2%), connection is unstable",technical,medium,chat,closed,14,LOG_0022713,packet_loss
TKT_004012,CUST_00644,2025-12-14 11:00:00,2025-12-15 13:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,chat,closed,26,LOG_0022715,connection_drops
TKT_004013,CUST_00644,2025-12-20 00:00:00,2025-12-20 15:00:00,Sales,What promotions do you currently have?,sales,medium,email,closed,15,,
TKT_004014,CUST_00644,2025-10-11 00:00:00,2025-10-11 20:00:00,Service Change,How do I cancel my service?,service_change,medium,email,closed,20,,
TKT_004015,CUST_00644,2025-12-23 00:00:00,2025-12-24 02:00:00,Billing,Need explanation for additional fees on bill,billing,medium,phone,closed,26,,
TKT_004016,CUST_00645,2026-01-27 12:00:00,2026-01-28 04:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,web_form,closed,16,LOG_0022725,packet_loss
TKT_004017,CUST_00645,2025-12-01 10:00:00,2025-12-03 01:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,web_form,closed,39,LOG_0022735,packet_loss
TKT_004018,CUST_00645,2026-02-16 01:00:00,2026-02-16 16:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,web_form,closed,15,LOG_0022742,connection_drops
TKT_004019,CUST_00645,2025-09-26 00:00:00,2025-09-27 00:00:00,Sales,Interested in bundling services,sales,low,email,closed,24,,
TKT_004020,CUST_00645,2026-02-05 00:00:00,2026-02-05 18:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,web_form,closed,18,,
TKT_004021,CUST_00645,2025-09-17 00:00:00,2025-09-17 02:00:00,Billing,Charged $96.33 but my plan should be $75.98,billing,high,phone,closed,2,,
TKT_004022,CUST_00646,2025-12-14 08:00:00,2025-12-15 09:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,high,chat,closed,25,LOG_0022789,connection_drops
TKT_004023,CUST_00646,2026-01-16 00:00:00,2026-01-17 20:00:00,Billing,Need explanation for additional fees on bill,billing,medium,web_form,closed,44,,
TKT_004024,CUST_00647,2026-02-08 07:00:00,2026-02-10 02:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,phone,closed,43,LOG_0022805,high_latency
TKT_004025,CUST_00647,2026-02-17 07:00:00,2026-02-18 20:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,web_form,closed,37,LOG_0022806,high_latency
TKT_004026,CUST_00647,2025-12-17 05:00:00,2025-12-18 13:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,chat,closed,32,LOG_0022807,high_latency
TKT_004027,CUST_00647,2026-01-24 01:00:00,2026-01-25 04:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,web_form,closed,27,LOG_0022814,packet_loss
TKT_004028,CUST_00647,2025-12-03 03:00:00,2025-12-03 18:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,email,closed,15,LOG_0022820,packet_loss
TKT_004029,CUST_00647,2026-01-03 10:00:00,2026-01-05 07:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,email,closed,45,LOG_0022822,high_latency
TKT_004030,CUST_00647,2025-12-06 12:00:00,2025-12-07 09:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,phone,closed,21,LOG_0022824,packet_loss
TKT_004031,CUST_00647,2025-12-27 06:00:00,2025-12-30 17:00:00,Technical Issue - Outage,Internet has been down for over an hour,technical,high,email,closed,83,LOG_0022826,outage
TKT_004032,CUST_00647,2025-12-10 09:00:00,2025-12-10 22:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 73 Mbps when I'm paying for 200 Mbps,technical,high,phone,closed,13,LOG_0022827,slow_speed
TKT_004033,CUST_00647,2026-01-01 08:00:00,2026-01-02 04:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,email,closed,20,LOG_0022830,connection_drops
TKT_004034,CUST_00647,2026-01-19 04:00:00,2026-01-21 00:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,email,closed,44,LOG_0022839,high_latency
TKT_004035,CUST_00647,2026-01-30 00:00:00,2026-01-30 18:00:00,Service Change,How do I cancel my service?,service_change,low,chat,closed,18,,
TKT_004036,CUST_00647,2025-10-30 00:00:00,2025-10-30 17:00:00,Service Change,How do I cancel my service?,service_change,medium,email,closed,17,,
TKT_004037,CUST_00648,2026-02-02 00:00:00,2026-02-02 21:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,chat,closed,21,LOG_0022849,packet_loss
TKT_004038,CUST_00648,2026-01-23 04:00:00,2026-01-23 08:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,email,closed,4,LOG_0022850,high_latency
TKT_004039,CUST_00648,2026-02-03 10:00:00,2026-02-04 05:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,high,web_form,closed,19,LOG_0022856,connection_drops
TKT_004040,CUST_00648,2025-12-22 10:00:00,2025-12-23 02:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,high,web_form,closed,16,LOG_0022859,packet_loss
TKT_004041,CUST_00648,2025-10-01 00:00:00,2025-10-03 00:00:00,Billing,Double charged this month,billing,medium,phone,closed,48,,
TKT_004042,CUST_00648,2026-01-20 00:00:00,2026-01-21 20:00:00,Billing,Charged $90.58 but my plan should be $74.86,billing,low,chat,closed,44,,
TKT_004043,CUST_00649,2025-12-21 10:00:00,2025-12-23 01:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,high,phone,closed,39,LOG_0022870,connection_drops
TKT_004044,CUST_00649,2026-02-27 05:00:00,2026-02-28 03:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 299ms",technical,medium,phone,closed,22,LOG_0022874,high_latency
TKT_004045,CUST_00649,2026-01-21 06:00:00,2026-01-22 03:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,chat,closed,21,LOG_0022876,connection_drops
TKT_004046,CUST_00649,2026-01-02 03:00:00,2026-01-02 10:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,medium,web_form,closed,7,LOG_0022879,slow_speed
TKT_004047,CUST_00649,2026-02-03 10:00:00,2026-02-03 18:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,email,closed,8,LOG_0022896,high_latency
TKT_004048,CUST_00649,2026-01-12 12:00:00,2026-01-13 01:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 79 Mbps instead of 200 Mbps",technical,medium,email,closed,13,LOG_0022900,slow_speed
TKT_004049,CUST_00649,2026-01-28 09:00:00,2026-01-31 13:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,urgent,chat,closed,76,LOG_0022911,slow_speed
TKT_004050,CUST_00649,2025-12-17 00:00:00,2025-12-17 20:00:00,Billing,Charged $98.79 but my plan should be $73.12,billing,high,web_form,closed,20,,
TKT_004051,CUST_00649,2025-10-30 00:00:00,2025-10-31 05:00:00,Billing,Charged $86.48 but my plan should be $73.12,billing,high,chat,closed,29,,
TKT_004052,CUST_00650,2026-02-16 11:00:00,2026-02-17 13:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 77 Mbps when I'm paying for 200 Mbps,technical,high,web_form,closed,26,LOG_0022921,slow_speed
TKT_004053,CUST_00650,2025-12-11 03:00:00,2025-12-12 21:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,phone,closed,42,LOG_0022932,connection_drops
TKT_004054,CUST_00650,2026-02-08 09:00:00,2026-02-08 14:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,high,web_form,closed,5,LOG_0022943,connection_drops
TKT_004055,CUST_00650,2025-10-12 00:00:00,2025-10-12 22:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,web_form,closed,22,,
TKT_004056,CUST_00650,2026-02-23 00:00:00,2026-02-24 16:00:00,Billing,Charged $86.28 but my plan should be $74.6,billing,low,chat,closed,40,,
TKT_004057,CUST_00650,2026-02-16 00:00:00,2026-02-17 08:00:00,Billing,Double charged this month,billing,medium,phone,closed,32,,
TKT_004058,CUST_00651,2026-01-04 03:00:00,2026-01-05 00:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,phone,closed,21,LOG_0022959,packet_loss
TKT_004059,CUST_00651,2025-12-06 07:00:00,2025-12-06 09:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,phone,closed,2,LOG_0022963,high_latency
TKT_004060,CUST_00651,2026-02-23 12:00:00,2026-02-26 20:00:00,Technical Issue - Outage,"Complete outage for 131 minutes, no internet at all",technical,high,email,closed,80,LOG_0022967,outage
TKT_004061,CUST_00651,2026-02-08 08:00:00,2026-02-12 08:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,urgent,web_form,closed,96,LOG_0022968,slow_speed
TKT_004062,CUST_00651,2026-01-10 09:00:00,2026-01-11 18:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,medium,email,closed,33,LOG_0022979,slow_speed
TKT_004063,CUST_00651,2026-01-08 04:00:00,2026-01-09 15:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,phone,closed,35,LOG_0022981,packet_loss
TKT_004064,CUST_00651,2026-02-26 00:00:00,2026-02-26 21:00:00,Service Change,Want to upgrade to faster plan,service_change,low,web_form,closed,21,,
TKT_004065,CUST_00651,2026-01-02 00:00:00,2026-01-02 03:00:00,Service Change,How do I cancel my service?,service_change,low,chat,closed,3,,
TKT_004066,CUST_00652,2026-02-02 00:00:00,2026-02-02 05:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,web_form,closed,5,LOG_0022984,slow_speed
TKT_004067,CUST_00652,2026-01-10 10:00:00,2026-01-12 05:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,high,chat,closed,43,LOG_0023001,connection_drops
